itemPrice,priceAfterCoupon,pointsPayerId,rewardsProductPartnerId,rewardsGroup,receiptid,targetPrice,needsFetchReviewReason,metabriteCampaignId,barcode,userFlaggedPrice,discountedItemPrice,userFlaggedBarcode,competitorRewardsGroup,originalReceiptItemText,originalFinalPrice,brandCode,quantityPurchased,itemNumber,userFlaggedDescription,pointsNotAwardedReason,description,userFlaggedNewItem,needsFetchReview,originalMetaBriteQuantityPurchased,pointsEarned,deleted,finalPrice,originalMetaBriteDescription,competitiveProduct,userFlaggedQuantity,preventTargetGapPoints,partnerItemId,originalMetaBriteItemPrice,originalMetaBriteBarcode
4.99,,,,,60020d2a0a720f05f300008a,,,,,,4.99,,,HYV EXTRA SHARP CHDD,,HY-VEE,1,,,,HYV EXTRA SHARP CHDD,,,,,,4.99,,,,,1151,,
6.99,,,559c2234e4b06aca36af13c6,JUST BARE FRESH CHICKEN BREAST FILETS,60020d2a0a720f05f300008a,,,JUST BARE FRESH CHICKEN BREAST FILETS,024105590051,,6.99,,,JUST BARE CKN BREAST,,JUST BARE,1,,,,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,,,,,,6.99,,,,,1152,,
3.29,,,5e7cf838f221c312e698a628,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,60020d2a0a720f05f300008a,,,KRAFT SINGLES,021000604647,,3.29,,,KRAFT AMER SINGLES,,KRAFT,1,,,,KRAFT Cheese - Pasteurized Prepared American Singles,,,,,,3.29,,True,,,1153,,
5.99,,,,,60020d2a0a720f05f300008a,,,,21251000000,,5.99,,,LEAN GRND BF 93% 7%,,LAURA'S LEAN BEEF,1,,,,Laura's Lean Beef Ground Beef 93% Lean & Natural,,,,,,5.99,,,,,1154,,
3.49,,,559c2234e4b06aca36af13c6,,60020d2a0a720f05f300008a,,,,071430010051,,3.49,,,DOLE VERY VEGGIE SLD,,DOLE,1,,,,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,,,,,,3.49,,,,,1157,,
3.99,,,,,60020d2a0a720f05f300008a,,,,,,3.99,,,GG KLONDIKE GOLDUST,,GREEN GIANT,1,,,,GG KLONDIKE GOLDUST,,,,,,3.99,,,,,1158,,
0.77,,,,,60020d2a0a720f05f300008a,,,,,,0.77,,,GREEN BELL PEPPERS,,,1,,,,Green Bell Peppers,,,,,,0.77,,,,,1159,,
1.25,,,559c2234e4b06aca36af13c6,,60020d2a0a720f05f300008a,,,,071146002487,,1.25,,,HRVST SNAPS BLACK PE,,HARVEST SNAPS,1,,,,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,,,,,,1.25,,,,,1160,,
1.88,,,,,60020d2a0a720f05f300008a,,,,,,1.88,,,JOSIES ORG BABY SPIN,,,1,,,,JOSIES ORG BABY SPIN,,,,,,1.88,,,,,1162,,
0.88,,,,,60020d2a0a720f05f300008a,,,,,,0.88,,,PINATA APPLES,,,1,,,,PINATA APPLES,,,,,,0.88,,,,,1165,,
0.99,,,,,60020d2a0a720f05f300008a,,,,754500638101,,0.99,,,HY-VEE PREM DISTILLE,,HY-VEE,1,,,,Hy-Vee Premium Distilled Water Gallon,,,,,,0.99,,,,,1176,,
2.99,,,,,60020d2a0a720f05f300008a,,,,,,2.99,,TACO BELL TACO SHELLS,MISSION TORTILLA TRI,,MISSION,1,,,,MISSION TORTILLA TRI,,,,,,2.99,,,,,1177,,
2.98,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,60020d2a0a720f05f300008a,,,,511111001485,,2.98,,,TOSTITOS MED SALSA,,TOSTITOS,1,,,Action not allowed for user and CPG,TOSTITOS,,,,,,2.98,,False,,,1178,,
4.99,,,5d9b4f591dda2c6225a284aa,ALEVE® LIQUID GELS,60020d2a0a720f05f300008a,,,,305731769135,,4.99,,,ADVIL IBUPROFEN LIQU,,ADVIL,1,,,,Advil Ibuprofen Pain & Fever Liqui-gels Minis,,,,,,4.99,,True,,,1181,,
26.99,,,,,60020d2a0a720f05f300008a,,,,,,26.99,,,TC NCTN GUM 2MG MINT,,,1,,,,TC NCTN GUM 2MG MINT,,,,,,26.99,,,,,1182,,
0.99,,,559c2234e4b06aca36af13c6,,60020d2a0a720f05f300008a,,,,048000007070,,0.99,,,COS SARDINES WATER,,CHICKEN OF THE SEA,1,,,,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,,,,,,0.99,,,,,1186,,
3.34,,,,,60020d2a0a720f05f300008a,,,,,,3.34,,,OSCAR SARDINES 2LAY,,,1,,,,OSCAR SARDINES 2LAY,,,,,,3.34,,,,,1187,,
2.38,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,60020d2a0a720f05f300008a,,,,015300430594,,2.38,,,RICE A RONI RICE PIL,,RICE-A-RONI,2,,,,Rice-A-Roni Rice Pilaf,,,,,,2.38,,True,,,1188,,
0.92,,,,,60020d2a0a720f05f300008a,,,,,,0.92,,,STARKIST CHUNK LT TU,,STARKIST,1,,,,STARKIST CHUNK LT TU,,,,,,0.92,,,,,1190,,
3.99,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,60020d2a0a720f05f300008a,,,,511111001485,,3.99,,,TOSTITOS MED SALSA,,TOSTITOS,1,,,Action not allowed for user and CPG,TOSTITOS,,,,,,3.99,,False,,,1191,,
36.99,,,,,60020d2a0a720f05f300008a,,,,009800300037,,36.99,,,TC NCTN GUM 2MG COOL,,TIC TAC,1,,,,Tic Tac Cool Watermelon Gum,,,,,,36.99,,,,,1194,,
15.67,,,,,60020d2a0a720f05f300008a,,,,,,15.67,,,PREV FRZN ALASKAN SO,,SO DELICIOUS,1,,,,PREV FRZN ALASKAN SO,,,,,,15.67,,,,,1197,,
26.99,,,,,60020d2a0a720f05f300008a,,,,,,26.99,,,TC NCTN GUM 2MG MINT,,,1,,,,TC NCTN GUM 2MG MINT,,,,,,26.99,,,,,1201,,
4.99,,,,,60020d2a0a720f05f300008a,,,,754500990209,,4.99,,,HYV SWT SMKD THICK,,HY-VEE,1,,,,Hy-Vee Sweet Smoked Thick Sliced Bacon,,,,,,4.99,,,,,1204,,
8.06,,,,,6002590c0a7214ad4c000082,,,,,,8.06,,,"BORDEN 2% MILK, 1/2 GAL",,,2,,,,"BORDEN 2% MILK, 1/2 GAL",,,,,,8.06,,,,,1012,,
12.45,,,,,6002590c0a7214ad4c000082,,,,,,12.45,,,KLARBRUNN 12PK 12 FL OZ,,,5,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,12.45,,,,,1015,,
7.48,,,,,6002590c0a7214ad4c000082,,,,,,7.48,,,"DORITOS NACHO CHEESE, 28.5 OZ",,,2,,,,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,7.48,,,,,1018,,
8.68,,,,,6002590c0a7214ad4c000082,,,,,,8.68,,,BEN & JERRY' S CHUNKY MONKEY PINT,,,2,,,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,,,8.68,,,,,1021,,
15.50,,,,,6002590c0a7214ad4c000082,,,,,,15.50,,,KNORR CREAMY CHICKEN,,,10,,,,KNORR CREAMY CHICKEN,,,,,,15.50,,,,,1024,,
1.29,,,,,6002590c0a7214ad4c000082,,,,,,1.29,,,HYV GRADE A X LRG EG,,,1,,,,HYV GRADE A X LRG EG,,,,,,1.29,,,,,1031,,
0.54,,,,,6002590c0a7214ad4c000082,,,,,,0.54,,,HYV LF BLUEBERRY YOG,,,1,,,,HYV LF BLUEBERRY YOG,,,,,,0.54,,,,,1032,,
0.54,,,,,6002590c0a7214ad4c000082,,,,,,0.54,,,HYV LF KEY LIME PIE,,,1,,,,HYV LF KEY LIME PIE,,,,,,0.54,,,,,1033,,
0.54,,,,,6002590c0a7214ad4c000082,,,,,,0.54,,,HYV LF PEACH YOGURT,,,1,,,,HYV LF PEACH YOGURT,,,,,,0.54,,,,,1034,,
0.54,,,,,6002590c0a7214ad4c000082,,,,,,0.54,,,HYV LF VANILLA YOGUR,,,1,,,,HYV LF VANILLA YOGUR,,,,,,0.54,,,,,1035,,
3.99,,,,,6002590c0a7214ad4c000082,,,,,,3.99,,,SASSY COW 1% MILK,,,1,,,,SASSY COW 1% MILK,,,,,,3.99,,,,,1036,,
5.99,,,,,6002590c0a7214ad4c000082,,,,,,5.99,,,CONNIES SUPREME PIZZ,,,1,,,,CONNIES SUPREME PIZZ,,,,,,5.99,,,,,1039,,
2.29,,,,,6002590c0a7214ad4c000082,,,,,,2.29,,,HV MIXED VEGETABLES,,,1,,,,HV MIXED VEGETABLES,,,,,,2.29,,,,,1040,,
6.99,,,,,6002590c0a7214ad4c000082,,,,,,6.99,,,VAN DE KAMP JUMBO FI,,,1,,,,VAN DE KAMP JUMBO FI,,,,,,6.99,,,,,1041,,
1.09,,,,,6002590c0a7214ad4c000082,,,,,,1.09,,,GRIMES NSA RED KIDNE,,,1,,,,GRIMES NSA RED KIDNE,,,,,,1.09,,,,,1044,,
1.19,,,,,6002590c0a7214ad4c000082,,,,,,1.19,,,HATCH NACHO SLCD JAL,,,1,,,,HATCH NACHO SLCD JAL,,,,,,1.19,,,,,1045,,
5.99,,,,,6002590c0a7214ad4c000082,,,,,,5.99,,,HYV CLOVER HNY BEAR,,,1,,,,HYV CLOVER HNY BEAR,,,,,,5.99,,,,,1047,,
2.39,,,,,6002590c0a7214ad4c000082,,,,,,2.39,,,HYV KETTLE MESQ BBQ,,,1,,,,HYV KETTLE MESQ BBQ,,,,,,2.39,,,,,1048,,
4.29,,,,,6002590c0a7214ad4c000082,,,,,,4.29,,,KELL ORIG FRSTD MINI,,,1,,,,KELL ORIG FRSTD MINI,,,,,,4.29,,,,,1049,,
2.99,,,,,6002590c0a7214ad4c000082,,,,,,2.99,,,SIMPLY HVY DUTY FOIL,,,1,,,,SIMPLY HVY DUTY FOIL,,,,,,2.99,,,,,1050,,
1.99,,,,,6002590c0a7214ad4c000082,,,,,,1.99,,,TEMPT TASTY CHICKEN,,,1,,,,TEMPT TASTY CHICKEN,,,,,,1.99,,,,,1051,,
3.99,,,,,6002590c0a7214ad4c000082,,,,,,3.99,,,NATURES PATH OF OATS,,,1,,,,NATURES PATH OF OATS,,,,,,3.99,,,,,1054,,
4.99,,,,,6002590c0a7214ad4c000082,,,,,,4.99,,,HYV MED CHED BRICK,,,1,,,,HYV MED CHED BRICK,,,,,,4.99,,,,,1058,,
1.31,,,,,6002590c0a7214ad4c000082,,,,,,1.31,,,DOLE BANANAS,,,1,,,,DOLE BANANAS,,,,,,1.31,,,,,1061,,
2.21,,,,,6002590c0a7214ad4c000082,,,,,,2.21,,,GOLDEN SWT POTATO,,,1,,,,GOLDEN SWT POTATO,,,,,,2.21,,,,,1063,,
0.88,,,,,6002590c0a7214ad4c000082,,,,,,0.88,,,GREEN BELL PEPPERS,,,1,,,,GREEN BELL PEPPERS,,,,,,0.88,,,,,1065,,
0.91,,,,,6002590c0a7214ad4c000082,,,,,,0.91,,,SWEET ONIONS,,,1,,,,SWEET ONIONS,,,,,,0.91,,,,,1066,,
1.99,,,,,6002590c0a7214ad4c000082,,,,,,1.99,,,HV CAGE FREE LG WHT,,,1,,,,HV CAGE FREE LG WHT,,,,,,1.99,,,,,1071,,
1.84,,,,,6002590c0a7214ad4c000082,,,,,,1.84,,,HYV HALF & HALF,,,1,,,,HYV HALF & HALF,,,,,,1.84,,,,,1072,,
0.56,,,,,6002590c0a7214ad4c000082,,,,,,0.56,,,HYV LF KEY LIME PIE,,,1,,,,HYV LF KEY LIME PIE,,,,,,0.56,,,,,1073,,
0.56,,,,,6002590c0a7214ad4c000082,,,,,,0.56,,,HYV LF ORANGE CREAM,,,1,,,,HYV LF ORANGE CREAM,,,,,,0.56,,,,,1074,,
0.56,,,,,6002590c0a7214ad4c000082,,,,,,0.56,,,HYV LF VANILLA YOGUR,,,1,,,,HYV LF VANILLA YOGUR,,,,,,0.56,,,,,1075,,
3.99,,,,,6002590c0a7214ad4c000082,,,,,,3.99,,,HYV UNSLTD SWT BTR,,,1,,,,HYV UNSLTD SWT BTR,,,,,,3.99,,,,,1076,,
4.09,,,,,6002590c0a7214ad4c000082,,,,,,4.09,,,SASSY COW 2% MILK,,,1,,,,SASSY COW 2% MILK,,,,,,4.09,,,,,1077,,
4.99,,,,,6002590c0a7214ad4c000082,,,,,,4.99,,,EL MONT GREEN CHILI,,,1,,,,EL MONT GREEN CHILI,,,,,,4.99,,,,,1080,,
3.49,,,,,6002590c0a7214ad4c000082,,,,,,3.49,,,BIGELOW GRN TEA W/LE,,,1,,,,BIGELOW GRN TEA W/LE,,,,,,3.49,,,,,1083,,
2.39,,,,,6002590c0a7214ad4c000082,,,,,,2.39,,,HYV KETTLE MESQ BBQ,,,1,,,,HYV KETTLE MESQ BBQ,,,,,,2.39,,,,,1085,,
2.39,,,,,6002590c0a7214ad4c000082,,,,,,2.39,,,HYV KETTLE PUB MUSTA,,,1,,,,HYV KETTLE PUB MUSTA,,,,,,2.39,,,,,1086,,
2.99,,,,,6002590c0a7214ad4c000082,,,,,,2.99,,,HYV SELECT WIDE NOOD,,,1,,,,HYV SELECT WIDE NOOD,,,,,,2.99,,,,,1087,,
3.79,,,,,6002590c0a7214ad4c000082,,,,,,3.79,,,KIKKO THAI CHILI SCE,,,1,,,,KIKKO THAI CHILI SCE,,,,,,3.79,,,,,1088,,
1.88,,,,,6002590c0a7214ad4c000082,,,,,,1.88,,,SPL K ORIGINAL,,,1,,,,SPL K ORIGINAL,,,,,,1.88,,,,,1090,,
5.58,,,,,6002590c0a7214ad4c000082,,,,,,5.58,,,SWANSON UNSLTD CKN,,,2,,,,SWANSON UNSLTD CKN,,,,,,5.58,,,,,1091,,
5.99,,,,,6002590c0a7214ad4c000082,,,,,,5.99,,,YUBAN TRDTNL ROAST,,,1,,,,YUBAN TRDTNL ROAST,,,,,,5.99,,,,,1093,,
3.99,,,,,6002590c0a7214ad4c000082,,,,,,3.99,,,HILLS TRKY POLSKA KI,,,1,,,,HILLS TRKY POLSKA KI,,,,,,3.99,,,,,1096,,
2.99,,,,,6002590c0a7214ad4c000082,,,,,,2.99,,,HVV DTCED COOKED HAM,,,1,,,,HVV DTCED COOKED HAM,,,,,,2.99,,,,,1097,,
2.79,,,,,6002590c0a7214ad4c000082,,,,,,2.79,,,HYV EX SHARP CHEDDAR,,HY-VEE,1,,,,HYV EX SHARP CHEDDAR,,,,,,2.79,,,,,1098,,
6.99,,,559c2234e4b06aca36af13c6,JUST BARE FRESH CHICKEN BREAST FILETS,6002590c0a7214ad4c000082,,,JUST BARE FRESH CHICKEN BREAST FILETS,024105590051,,6.99,,,JUST BARE CKN BREAST,,JUST BARE,1,,,,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,,,,,,6.99,,,,,1099,,
5.99,,,,,6002590c0a7214ad4c000082,,,,21251000000,,5.99,,,LEAN GRND BF 93% 7%,,LAURA'S LEAN BEEF,1,,,,Laura's Lean Beef Ground Beef 93% Lean & Natural,,,,,,5.99,,,,,1100,,
2.99,,,,,6002590c0a7214ad4c000082,,,,,,2.99,,,BLUEBERRIES,,,1,,,,Blueberries,,,,,,2.99,,,,,1103,,
2.99,,,,,6002590c0a7214ad4c000082,,,,4060,,2.99,,,BROCCOLI,,,1,,,,Broccoli,,,,,,2.99,,,,,1104,,
2.49,,,,,6002590c0a7214ad4c000082,,,,,,2.49,,,CAL ORG WHOLE CARTS,,CAL-ORGANIC FARMS,1,,,,CAL ORG WHOLE CARTS,,,,,,2.49,,,,,1105,,
1.53,,,559c2234e4b06aca36af13c6,DOLE 100% FRUIT JUICES,6002590c0a7214ad4c000082,,,DOLE 100% FRUIT JUICES,048500052020,,1.53,,,DOLE BANANAS,,DOLE CHILLED FRUIT JUICES,1,,,,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,,,,,,1.53,,,,,1106,,
3.49,,,,,6002590c0a7214ad4c000082,,,,,,3.49,,,DOLE ITALIAN BLEND,,DOLE,1,,,,DOLE ITALIAN BLEND,,,,,,3.49,,,,,1108,,
2.05,,,,,6002590c0a7214ad4c000082,,,,4069,,2.05,,,GREEN CABBAGE,,,1,,,,Green Cabbage,,,,,,2.05,,,,,1109,,
3.99,,,,,6002590c0a7214ad4c000082,,,,,,3.99,,,LFFK,,,1,,,,LFFK,,,,,,3.99,,,,,1111,,
1.82,,,,,6002590c0a7214ad4c000082,,,,4093,,1.82,,,YELLOW ONIONS,,,1,,,,Large Yellow Onions,,,,,,1.82,,,,,1112,,
19.99,,,,,6002590c0a7214ad4c000082,,,,,,19.99,,,BAREFOOT PINOT NOIR,,,1,,,,BAREFOOT PINOT NOIR,,,,,,19.99,,,,,1116,,
1.47,,,,,6002590c0a7214ad4c000082,,,,,,1.47,,,HYV 4% LRG CURD COTT,,HY-VEE,1,,,,HYV 4% LRG CURD COTT,,,,,,1.47,,,,,1119,,
0.56,,,5332f5f3e4b03c9a25efd0ae,YOPLAIT GREEK YOGURT,6002590c0a7214ad4c000082,,,,036632037541,,0.56,,,HYV LF BLACKBERRY YO,,LIGHT & FIT GREEK,1,,,,Light & Fit Greek Blackberry Yogurt,,,,,,0.56,,True,,,1120,,
0.56,,,5332f5f3e4b03c9a25efd0ae,YOPLAIT YOGURT LIGHT,6002590c0a7214ad4c000082,,,,036632013095,,0.56,,,HYV LF LEMON YOGURT,,LIGHT & FIT,1,,,,Light & Fit Vanilla Yogurt,,,,,,0.56,,True,,,1121,,
0.56,,,,,6002590c0a7214ad4c000082,,,,,,0.56,,,V LE DEACH VOCUPT,,,1,,,,V LE DEACH VOCUPT,,,,,,0.56,,,,,1122,,
0.56,,,,,6002590c0a7214ad4c000082,,,,,,0.56,,,HYV LF VANILLA YOGUR,,LIGHT & FIT,1,,,,HYV LF VANILLA YOGUR,,,,,,0.56,,,,,1123,,
2.77,,,,,6002590c0a7214ad4c000082,,,,,,2.77,,,HYV UNSLTD SWT BTR,,,1,,,,Unsalted Sweet Cream Butter,,,,,,2.77,,,,,1124,,
11.98,,,,,6002590c0a7214ad4c000082,,,,,,11.98,,,LUIGES DELUXE PIZZA,,,2,,,,LUIGES DELUXE PIZZA,,,,,,11.98,,,,,1127,,
1.59,,,,,6002590c0a7214ad4c000082,,,,,,1.59,,,BUSHS HOT RED CHILI,,BUSH'S BEST,1,,,,BUSHS HOT RED CHILI,,,,,,1.59,,,,,1131,,
1.59,,,5e825d64f221c312e698a62a,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,6002590c0a7214ad4c000082,,,,039400015031,,1.59,,,BUSHS MILD KIDNEY CH,,BUSH'S BEST,1,,,,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,,,,,,1.59,,True,,,1132,,
14.98,,,5e825d64f221c312e698a62a,SWISS MISS CAFÉ,6002590c0a7214ad4c000082,,,,025500204215,,14.98,,MAXWELL HOUSE GROUND COFFEE,FOLGERS CLASSIC ROAS,,FOLGERS,2,,,,Folgers Classic Roast Medium Caffeinated Coffee,,,,,,14.98,,True,,,1140,,
1.67,,,5332f5fbe4b03c9a25efd0ba,LAYS KETTLE COOKED MULTI SERVE,6002590c0a7214ad4c000082,,,,084114111722,,1.67,,,HYV KETTLE BUFFALO&B,,KETTLE BRAND,1,,,,Kettle Brand Potato Chips - Buffalo Bleu,,,,,,1.67,,True,,,1142,,
3.69,,5a734034e4b0d58f376be874,5a734034e4b0d58f376be874,,6002590c0a7214ad4c000082,,,,511111104537,,3.69,,,HYV KETTLE CHIP ORIG,,KETTLE BRAND,1,,,,KETTLE BRAND,,,,36.9,,3.69,,False,,,1144,,
1.67,,,,,6002590c0a7214ad4c000082,,,,,,1.67,,,HYV KETTLE PUB MUSTA,,,1,,,,HYV KETTLE PUB MUSTA,,,,,,1.67,,,,,1145,,
1.79,,,,,6002590c0a7214ad4c000082,,,,,,1.79,,,HYV SEASONED CROUTON,,HY-VEE,1,,,,HYV SEASONED CROUTON,,,,,,1.79,,,,,1147,,
3.77,,,,,6002590c0a7214ad4c000082,,,,,,3.77,,,KASHI GOFLOW CINN CR,,KASHI,1,,,,KASHI GOFLOW CINN CR,,,,,,3.77,,,,,1148,,
3.77,,,5332f5f3e4b03c9a25efd0ae,NATURE VALLEY CHEWY BARS,6002590c0a7214ad4c000082,,,,018627030010,,3.77,,,KASHI GOPLAY HNY ALM,,KASHI,1,,,,Kashi Granola Bars - Chewy Honey Almond Flax,,,,,,3.77,,True,,,1149,,
1.99,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,LIPTON RECIPE SECRETS,6002590c0a7214ad4c000082,,,LIPTON RECIPE SECRETS,041000004087,,1.99,,,LIPTON BEEFY ONION,,LIPTON,1,,,,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",,,,19.9,,1.99,,,,,1150,,
3.99,,,559c2234e4b06aca36af13c6,,6002590c0a7214ad4c000082,,,,058449450023,,3.99,,,NATURES PATH OF OATS,,NATURE'S PATH ORGANIC,1,,,,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,,,,,,3.99,,,,,1153,,
4.56,,,,,6002590c0a7214ad4c000082,,,,,,4.56,,,FRSH BNLS PORK LOIN,,,1,,,,FRSH BNLS PORK LOIN,,,,,,4.56,,,,,1157,,
3.99,,,559c2234e4b06aca36af13c6,,6002590c0a7214ad4c000082,,,,044500341720,,3.99,,OSCAR MAYER SAUSAGE LINK,HILLS TRKY POLSKA KI,,HILLSHIRE FARM,1,,,,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,,,,,,3.99,,,,,1158,,
4.99,,,,,6002590c0a7214ad4c000082,,,,,,4.99,,,HYV EXTRA SHARP CHDD,,HY-VEE,1,,,,HYV EXTRA SHARP CHDD,,,,,,4.99,,,,,1159,,
6.99,,,559c2234e4b06aca36af13c6,JUST BARE FRESH CHICKEN BREAST FILETS,6002590c0a7214ad4c000082,,,JUST BARE FRESH CHICKEN BREAST FILETS,024105590051,,6.99,,,JUST BARE CKN BREAST,,JUST BARE,1,,,,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,,,,,,6.99,,,,,1160,,
3.29,,,5e7cf838f221c312e698a628,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,6002590c0a7214ad4c000082,,,KRAFT SINGLES,021000604647,,3.29,,,KRAFT AMER SINGLES,,KRAFT,1,,,,KRAFT Cheese - Pasteurized Prepared American Singles,,,,,,3.29,,True,,,1161,,
5.99,,,,,6002590c0a7214ad4c000082,,,,21251000000,,5.99,,,LEAN GRND BF 93% 7%,,LAURA'S LEAN BEEF,1,,,,Laura's Lean Beef Ground Beef 93% Lean & Natural,,,,,,5.99,,,,,1162,,
3.49,,,559c2234e4b06aca36af13c6,,6002590c0a7214ad4c000082,,,,071430010051,,3.49,,,DOLE VERY VEGGIE SLD,,DOLE,1,,,,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,,,,,,3.49,,,,,1165,,
3.99,,,,,6002590c0a7214ad4c000082,,,,,,3.99,,,GG KLONDIKE GOLDUST,,GREEN GIANT,1,,,,GG KLONDIKE GOLDUST,,,,,,3.99,,,,,1166,,
0.77,,,,,6002590c0a7214ad4c000082,,,,,,0.77,,,GREEN BELL PEPPERS,,,1,,,,Green Bell Peppers,,,,,,0.77,,,,,1167,,
1.25,,,559c2234e4b06aca36af13c6,,6002590c0a7214ad4c000082,,,,071146002487,,1.25,,,HRVST SNAPS BLACK PE,,HARVEST SNAPS,1,,,,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,,,,,,1.25,,,,,1168,,
1.88,,,,,6002590c0a7214ad4c000082,,,,,,1.88,,,JOSIES ORG BABY SPIN,,,1,,,,Organic Baby Spinach,,,,,,1.88,,,,,1170,,
2.50,,,,,6002590c0a7214ad4c000082,,,,,,2.50,,,MONTEREY SLCD BABY B,,,1,,,,MONTEREY SLCD BABY B,,,,,,2.50,,,,,1171,,
0.88,,,,,6002590c0a7214ad4c000082,,,,,,0.88,,,PINATA APPLES,,,1,,,,PINATA APPLES,,,,,,0.88,,,,,1173,,
11.99,,,,,6002590c0a7214ad4c000082,,,,,,11.99,,,FSA 04902289613,,,1,,,,Flushable Wipes,,,,,,11.99,,,,,1180,,
0.99,,,,,6002590c0a7214ad4c000082,,,,,,0.99,,,HY-VEE PREM DISTILLE,,,1,,,,HY-VEE PREM DISTILLE,,,,,,0.99,,,,,1184,,
2.99,,,,,6002590c0a7214ad4c000082,,,,,,2.99,,TACO BELL TACO SHELLS,MISSION TORTILLA TRI,,MISSION,1,,,,MISSION TORTILLA TRI,,,,,,2.99,,,,,1185,,
2.98,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,6002590c0a7214ad4c000082,,,,511111001485,,2.98,,,TOSTITOS MED SALSA,,TOSTITOS,1,,,Action not allowed for user and CPG,TOSTITOS,,,,,,2.98,,False,,,1186,,
4.99,,,5d9b4f591dda2c6225a284aa,ALEVE® LIQUID GELS,6002590c0a7214ad4c000082,,,,305731769135,,4.99,,,ADVIL IBUPROFEN LIQU,,ADVIL,1,,,,Advil Ibuprofen Pain & Fever Liqui-gels Minis,,,,,,4.99,,True,,,1189,,
26.99,,,,,6002590c0a7214ad4c000082,,,,,,26.99,,,TC NCTN GUM 2MG MINT,,,1,,,,TC NCTN GUM 2MG MINT,,,,,,26.99,,,,,1190,,
0.99,,,559c2234e4b06aca36af13c6,,6002590c0a7214ad4c000082,,,,048000007070,,0.99,,,COS SARDINES WATER,,CHICKEN OF THE SEA,1,,,,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,,,,,,0.99,,,,,1194,,
3.34,,,,,6002590c0a7214ad4c000082,,,,,,3.34,,,OSCAR SARDINES 2LAY,,,1,,,,OSCAR SARDINES 2LAY,,,,,,3.34,,,,,1195,,
2.38,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,6002590c0a7214ad4c000082,,,,015300430594,,2.38,,,RICE A RONI RICE PIL,,RICE-A-RONI,2,,,,Rice-A-Roni Rice Pilaf,,,,,,2.38,,True,,,1196,,
0.92,,,,,6002590c0a7214ad4c000082,,,,,,0.92,,,STARKIST CHUNK LT TU,,STARKIST,1,,,,STARKIST CHUNK LT TU,,,,,,0.92,,,,,1198,,
3.99,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,6002590c0a7214ad4c000082,,,,511111001485,,3.99,,,TOSTITOS MED SALSA,,TOSTITOS,1,,,Action not allowed for user and CPG,TOSTITOS,,,,,,3.99,,False,,,1199,,
36.99,,,,,6002590c0a7214ad4c000082,,,,009800300037,,36.99,,,TC NCTN GUM 2MG COOL,,TIC TAC,1,,,,Tic Tac Cool Watermelon Gum,,,,,,36.99,,,,,1202,,
15.67,,,,,6002590c0a7214ad4c000082,,,,,,15.67,,,PREV FRZN ALASKAN SO,,SO DELICIOUS,1,,,,PREV FRZN ALASKAN SO,,,,,,15.67,,,,,1205,,
26.99,,,,,6002590c0a7214ad4c000082,,,,,,26.99,,,TC NCTN GUM 2MG MINT,,,1,,,,TC NCTN GUM 2MG MINT,,,,,,26.99,,,,,1209,,
4.99,,,,,6002590c0a7214ad4c000082,,,,,,4.99,,,HYV SWT SMKD THICK,,HY-VEE,1,,,,HYV SWT SMKD THICK,,,,,,4.99,,,,,1212,,
