name,cpg,brandCode,category,topBrand,categoryCode,_id,barcode,cpg_ref,cpg_id
Sparks,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",SPARKS,Beer Wine Spirits,False,,5a5d263ee4b06ba572cf24a4,511111200192,Cogs,5332f709e4b03c9a25efd0f1
test brand @1598716509357,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",TEST BRANDCODE @1598716509358,Baking,,BAKING,5f4a7a5dbe37ce2d95e65ca2,511111316275,Cogs,5f4a7a5bbe37ce2d95e65c9f
Maxwell House,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",MAXWELL HOUSE,Beverages,False,,5887a143e4b02187f85cdad2,511111301189,Cogs,559c2234e4b06aca36af13c6
Beck's,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,5332f7b5e4b03c9a25efd142,511111603436,Cpgs,5332f7a7e4b03c9a25efd134
test brand @1599849714378,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1599849714378,Candy & Sweets,,CANDY_AND_SWEETS,5f5bc4f2be37ce17125ac0ed,511111516637,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1598711015496,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a64e7be37ce17d23b3178'}}",TEST BRANDCODE @1598711015496,Baking,,BAKING,5f4a64e7be37ce17d23b317a,511111716204,Cogs,5f4a64e7be37ce17d23b3178
Continental,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",CONTINENTAL SOUP,Canned Goods & Soups,,,5a5d2b20e4b0db471c2d0434,511111800088,Cogs,5332f5f6e4b03c9a25efd0b4
Garnier - Hair Color,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",GARNIER - HAIR COLOR,Beauty,,,5e3875f5ee7f2d697e835bcf,511111213925,Cogs,5e28b81cee7f2d697e835bcd
AFRIN® NASAL SPRAY,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",AFRIN® NASAL SPRAY,Health & Wellness,False,HEALTHY_AND_WELLNESS,5ec2dc5fbe37ce5234ec36b8,511111114628,Cogs,5d9b4f591dda2c6225a284aa
Goodbelly® Probiotics,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",GOODBELLY,Dairy,,,5daf4867a60b87376833e35f,511111605980,Cogs,5332f5f3e4b03c9a25efd0ae
NEXXUS,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",NEXXUS,Personal Care,False,,592486bee410d61fcea3d134,511111200758,Cogs,5332f5f6e4b03c9a25efd0b4
V8,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",V8,Beverages,False,,5a8c3226e4b07f0a2dac8942,511111004127,Cogs,5a734034e4b0d58f376be874
Dr. Pepper,"{'$ref': 'Cpgs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",,,,,55b630a4e4b0d8e685c1421c,511111502654,Cpgs,55b62995e4b0d8e685c14213
Colman's,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",COLMAN'S,Condiments & Sauces,,,5a5d2ac5e4b06ba572cf24a7,511111300090,Cogs,53e10d6368abd3c7065097cc
Prego,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",PREGO,Condiments & Sauces,False,,5a8c344ae4b0ccf165fac9e5,511111704140,Cogs,5a734034e4b0d58f376be874
test brand @1606765578985,"{'$ref': 'Cogs', '$id': {'$oid': '5fc54c0abe37ce1911dbb3b1'}}",TEST BRANDCODE @1606765578985,Baking,False,BAKING,5fc54c0bbe37ce1911dbb3b4,511111517887,Cogs,5fc54c0abe37ce1911dbb3b1
BRUMMEL & BROWN,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",BRUMMEL & BROWN,Dairy & Refrigerated,,DAIRY_AND_REFRIGERATED,5e710e03ee7f2d0b35b2a194,511111914105,Cogs,5e5ea9cc9c50da1291a6d074
YQ by Yoplait®,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",YQ YOPLAIT,Dairy,,,5daf43251dda2c3e1416ae95,511111705956,Cogs,5332f5f3e4b03c9a25efd0ae
Diabetic Living Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111805298,Magazines,,,5d66d597a3a018093ab34726,511111805298,Cogs,5d5d4fd16d5f3b23d1bc7905
Diabetic Living Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,,,,5d658ffa6d5f3b23d1bc7914,511111205227,Cogs,53e10d6368abd3c7065097cc
test brand @1604946244833,"{'$ref': 'Cogs', '$id': {'$oid': '5fa98944be37ce239d1070ff'}}",TEST BRANDCODE @1604946244833,Baking,False,BAKING,5fa98944be37ce239d107102,511111117285,Cogs,5fa98944be37ce239d1070ff
ALKA SELTZER® PLUS COLD AND FLU TAB/ CAPS/ GEL,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ALKA SELTZER COLD AND FLU TAB/ CAPS/ GEL,Health & Wellness,,,5da6076f1dda2c3e1416ae88,511111205661,Cogs,53e10d6368abd3c7065097cc
test brand @1595531349206,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1595531349206,Candy & Sweets,,CANDY_AND_SWEETS,5f19e055be37ce33f74a1673,511111115151,Cogs,5332fa12e4b03c9a25efd1e7
ONE A DAY® HEART HEALTH,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",511111905806,Health & Wellness,,,5da60915a60b87376833e355,511111905806,Cogs,53e10d6368abd3c7065097cc
Brand2,"{'$ref': 'Cogs', '$id': {'$oid': '5c45f8b087ff3552f950f026'}}",09090909090,Dairy,True,,5c4637ba87ff35681e840d57,511111605058,Cogs,5c45f8b087ff3552f950f026
Bud Light Lime,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,5332f7afe4b03c9a25efd13e,511111003472,Cpgs,5332f7a7e4b03c9a25efd134
ONE A DAY® PRENATAL AND PREGNANCY,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",511111105831,Health & Wellness,,,5da609621dda2c3e1416ae8f,511111105831,Cogs,53e10d6368abd3c7065097cc
Diet Chris Cola,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",DIETCHRIS2,,,,5a7e0665e4b0aedb3b84afd4,511111704140,Cogs,55b62995e4b0d8e685c14213
Dr Pepper,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332f73ee4b03c9a25efd108,511111403791,Cpgs,5332f5ebe4b03c9a25efd0a8
Bold Butcher,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",BOLD BUTCHER,Deli,,,5ca6383b166eb32e98e0e450,511111804765,Cogs,559c2234e4b06aca36af13c6
Lay's Original,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",LAY'S,Snacks,True,,585a9686e4b03e62d1ce0e81,511111601678,Cogs,5332f5fbe4b03c9a25efd0ba
Quaker Chewy,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Snacks,False,,585a96e0e4b03e62d1ce0e8a,511111401599,Cogs,5332f5fbe4b03c9a25efd0ba
BEN & JERRY'S,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",BEN & JERRY'S,Frozen,True,FROZEN,592486bde410d61fcea3d121,511111300939,Cogs,5332f5f6e4b03c9a25efd0b4
test brand @1598716509304,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",TEST BRANDCODE @1598716509304,Baking,,BAKING,5f4a7a5dbe37ce2d95e65ca1,511111816263,Cogs,5f4a7a5bbe37ce2d95e65c9f
Pibb Xtra,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332fa7ae4b03c9a25efd22a,511111202950,Cpgs,5332f5ebe4b03c9a25efd0a8
"new-brand, of course","{'$ref': 'Cogs', '$id': {'$oid': '5c6c2ee995144c6db8fe1976'}}",FRS920,Beverages,True,,5c6c2f9295144c6db8fe1977,511111106432,Cogs,5c6c2ee995144c6db8fe1976
test brand @1598042673378,"{'$ref': 'Cogs', '$id': {'$oid': '5f403231be37ce5f78d9ed14'}}",TEST BRANDCODE @1598042673378,Baking,,BAKING,5f403231be37ce5f78d9ed15,511111615651,Cogs,5f403231be37ce5f78d9ed14
V8 Hydrate,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",V8 HYDRATE,Beverages,False,,5bcdfc5990fa074576779a15,511111804604,Cogs,5a734034e4b0d58f376be874
Country Time,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",COUNTRY TIME,Beverages,False,,57d95805e4b0ac389136a2b5,511111002369,Cogs,559c2234e4b06aca36af13c6
Frito Lay,"{'$ref': 'Cogs', '$id': {'$oid': '56462469e4b0c05761111936'}}",,,,,540f240768abd3c7065097d4,511111102779,Cogs,56462469e4b0c05761111936
test brand @1611088503732,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",TEST BRANDCODE @1611088503732,Baking,False,BAKING,60074277be37ce360be63a00,511111419815,Cogs,60074277be37ce360be639fe
Naked Juice,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",NAKED JUICE,Beverages,,,585a96ade4b03e62d1ce0e84,511111401643,Cogs,5332f5fbe4b03c9a25efd0ba
BREYERS,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",BREYERS,Frozen,True,,592486bde410d61fcea3d122,511111800927,Cogs,5332f5f6e4b03c9a25efd0b4
test brand @1604437351646,"{'$ref': 'Cogs', '$id': {'$oid': '5fa1c567be37ce402c4618ef'}}",TEST BRANDCODE @1604437351646,Baking,False,BAKING,5fa1c567be37ce402c4618f2,511111817215,Cogs,5fa1c567be37ce402c4618ef
Country Gardens Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111105275,Magazines,,,5d66d4666d5f3b6188d4f046,511111105275,Cogs,5d5d4fd16d5f3b23d1bc7905
Girl Scouts Cookie Cereal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",GIRL SCOUT CEREAL,Breakfast & Cereal,,,5dc2dab01dda2c0ad7da64af,511111906353,Cogs,5332f5f3e4b03c9a25efd0ae
Miller Lite,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",MILLER LITE,Beer Wine Spirits,False,,53554c847a010fd9f8db0ed6,511111802792,Cogs,5332f709e4b03c9a25efd0f1
Third Shift Brewing,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",THIRD SHIFT,Beer Wine Spirits,,,5a5d2727e4b0db471c2d042e,511111000167,Cogs,5332f709e4b03c9a25efd0f1
GoodNites,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",GOODNITES,Baby,True,BABY,5db32879ee7f2d6de4248976,511111112938,Cogs,55b62995e4b0d8e685c14213
test brand @1599159969061,"{'$ref': 'Cogs', '$id': {'$oid': '5f513ea0be37ce21f1287c01'}}",TEST BRANDCODE @1599159969061,Baking,,BAKING,5f513ea1be37ce21f1287c04,511111116523,Cogs,5f513ea0be37ce21f1287c01
test brand @1604434433706,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",TEST BRANDCODE @1604434433706,Baking,False,BAKING,5fa1ba01be37ce402c4618e7,511111217183,Cogs,53e10d6368abd3c7065097cc
Maybelline,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",MAYBELLINE,Beauty,,,5e387679ee7f2d697e835bd2,511111413950,Cogs,5e28b81cee7f2d697e835bcd
Yoplait®,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",YOPLAIT,Dairy,False,,5daf693c1dda2c3e1416ae9d,511111606093,Cogs,5332f5f3e4b03c9a25efd0ae
Odwalla,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332f769e4b03c9a25efd122,511111303664,Cpgs,5332f5ebe4b03c9a25efd0a8
test brand @1598290604214,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1598290604214,Candy & Sweets,,CANDY_AND_SWEETS,5f43faacbe37ce3ef3fd3719,511111515753,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1607463684590,"{'$ref': 'Cogs', '$id': {'$oid': '5fcff304be37ce6d53dfc683'}}",TEST BRANDCODE @1607463684591,Baking,False,BAKING,5fcff304be37ce6d53dfc684,511111417989,Cogs,5fcff304be37ce6d53dfc683
L’Oreal Paris - Hair Color,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",L’OREAL PARIS - HAIR COLOR,Beauty,,,5e387644ee7f2d697e835bd1,511111913948,Cogs,5e28b81cee7f2d697e835bcd
test brand @1603760320553,"{'$ref': 'Cogs', '$id': {'$oid': '5f9770c0be37ce03d08a2d89'}}",,Baking,,BAKING,5f9770c0be37ce03d08a2d8a,511111917113,Cogs,5f9770c0be37ce03d08a2d89
"ALEVE® CAPLETS, TABLETS, AND GEL CAPS","{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}","ALEVE CAPLETS, TABLETS, AND GEL CAPS",Health & Wellness,,,5da606361dda2c3e1416ae84,511111505594,Cogs,53e10d6368abd3c7065097cc
Roma,"{'$ref': 'Cpgs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,,,,5332fa1ae4b03c9a25efd1e9,511111103097,Cpgs,5332fa12e4b03c9a25efd1e7
Clean Eating Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111605263,Magazines,,,5d66d38ca3a018093ab34724,511111605263,Cogs,5d5d4fd16d5f3b23d1bc7905
test brand @1598633602226,"{'$ref': 'Cogs', '$id': {'$oid': '5f493682be37ce52f8314fcb'}}",TEST BRANDCODE @1598633602226,Baking,,BAKING,5f493682be37ce52f8314fcc,511111415909,Cogs,5f493682be37ce52f8314fcb
Oikos,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",,,,,5332f806e4b03c9a25efd16e,511111503309,Cpgs,5332f7ffe4b03c9a25efd16b
test brand @1608136465926,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3711be37ce09e351596d'}}",,Baking,False,BAKING,5fda3712be37ce09e351596e,511111718352,Cogs,5fda3711be37ce09e351596d
test brand @1607987891733,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",TEST BRANDCODE @1607987891733,Baking,False,BAKING,5fd7f2b3be37ce7339755869,511111218296,Cogs,5fd7f2b3be37ce7339755868
Saint Archer,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",SAINT ARCHER,Beer Wine Spirits,,,5a5d247ae4b06ba572cf24a2,511111000235,Cogs,5332f709e4b03c9a25efd0f1
Philadelphia,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",PHILADELPHIA,Dairy,False,,5887a1c8e4b02187f85cdad4,511111601166,Cogs,559c2234e4b06aca36af13c6
Late July,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",LATE JULY,Snacks,False,,5afda201e4b0c11cfecd49f7,511111804482,Cogs,5a734034e4b0d58f376be874
Freihofers,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",FREIHOFERS,Grocery,False,GROCERY,5fb823dfbe37ce522e165ce2,511111417774,Cogs,5fb6b608be37ce522e165cb9
Tyskie,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",TYSKIE GRONIE,Beer Wine Spirits,,,5a5d28ade4b0db471c2d0431,511111100133,Cogs,5332f709e4b03c9a25efd0f1
Kleenex,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",KLEENEX,Household,False,,5bd2013f965c7d66d92731ec,511111904663,Cogs,550b2565e4b001d5e9e4146f
test brand @1601659120870,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",TEST BRANDCODE @1601659120870,Baking,,BAKING,5f7760f0be37ce1d26d7b7a6,511111016854,Cogs,5f7760f0be37ce1d26d7b7a2
test brand @1601939732269,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba914be37ce2f290fb24f'}}",,Baking,,BAKING,5f7ba914be37ce2f290fb250,511111416944,Cogs,5f7ba914be37ce2f290fb24f
EL ISLENO,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",EL ISLENO,Snacks,True,,5a4d1ec9e4b0bcb2c74ea77d,511111900542,Cogs,5332f5fbe4b03c9a25efd0ba
Maiser's,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",MAISER'S ,Grocery,False,GROCERY,5fb822e4be37ce522e165ce0,511111717751,Cogs,5fb6b608be37ce522e165cb9
test brand @1601939762976,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba932be37ce2f290fb251'}}",TEST BRANDCODE @1601939762976,Baking,,BAKING,5f7ba932be37ce2f290fb255,511111816980,Cogs,5f7ba932be37ce2f290fb251
Viva,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",VIVA,Household,False,,5bd201f090fa074576779a1a,511111204718,Cogs,550b2565e4b001d5e9e4146f
Poise,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",POISE,Personal Care,False,,5bd20188965c7d66d92731ed,511111604686,Cogs,550b2565e4b001d5e9e4146f
test brand @1607639231747,"{'$ref': 'Cogs', '$id': {'$oid': '5fd2a0bfbe37ce49eb72c0ef'}}",TEST BRANDCODE @1607639231747,Baking,False,BAKING,5fd2a0bfbe37ce49eb72c0f3,511111918158,Cogs,5fd2a0bfbe37ce49eb72c0ef
Natural,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,5332f7a9e4b03c9a25efd138,511111503538,Cpgs,5332f7a7e4b03c9a25efd134
Ore-Ida,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",ORE-IDA,Frozen,False,,57d96112e4b0ac389136a2b8,511111102335,Cogs,559c2234e4b06aca36af13c6
History Channel Special Edition Magazine ,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111605331,Magazines,,,5d66d81a6d5f3b6188d4f048,511111605331,Cogs,5d5d4fd16d5f3b23d1bc7905
BIAGLUT,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",BIAGLUT,Grocery,False,,5a5d1c77e4b06ba572cf249a,511111300373,Cogs,559c2234e4b06aca36af13c6
Bitten Dressing,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",BITTEN,Condiments & Sauces,,,5cdacd63166eb33eb7ce0fa8,511111004790,Cogs,559c2234e4b06aca36af13c6
Tang,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",TANG,Beverages,False,,57ebc2dfe4b0ac389136a34a,511111401926,Cogs,559c2234e4b06aca36af13c6
Edy's,"{'$ref': 'Cpgs', '$id': {'$oid': '5332fa58e4b03c9a25efd215'}}",,,,,5332fa58e4b03c9a25efd214,511111603085,Cpgs,5332fa58e4b03c9a25efd215
Huggies,"{'$ref': 'Cogs', '$id': {'$oid': '5459429be4b0bfcb1e864082'}}",HUGGIES,Baby,True,BABY,5c7d9cb395144c337a3cbfbb,511111707202,Cogs,5459429be4b0bfcb1e864082
Plum Organics,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",PLUM ORGANICS,Baby,False,,5a8c34d7e4b07f0a2dac8944,511111204152,Cogs,5a734034e4b0d58f376be874
The Glenlivet® Caribbean Reserve,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",THE GLENLIVET CARIBBEAN RESERVE,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb805dbbe37ce522e165ccc,511111917557,Cogs,5fb6d381be37ce522e165cbd
The Glenlivet® Founder's Reserve,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",THE GLENLIVET® FOUNDER'S RESERVE,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb806b5be37ce522e165ccd,511111117568,Cogs,5fb6d381be37ce522e165cbd
The Glenlivet® 12 Year ,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",THE GLENLIVET® 12 YEAR ,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb807bebe37ce522e165cce,511111617570,Cogs,5fb6d381be37ce522e165cbd
Goodnites,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",GOODNITES,Baby,False,,5bd200fc965c7d66d92731eb,511111204640,Cogs,550b2565e4b001d5e9e4146f
Tassimo,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",TASSIMO,Beverages,False,,588ba1c8e4b02187f85cdae1,511111801030,Cogs,559c2234e4b06aca36af13c6
Dippin Dots® Cereal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",DIPPIN DOTS,Breakfast & Cereal,,,5dc2d9d4a60b873d6b0666d2,511111206330,Cogs,5332f5f3e4b03c9a25efd0ae
Stove Top,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",STOVE TOP,,False,,5887a290e4b02187f85cdad7,511111701132,Cogs,559c2234e4b06aca36af13c6
Brownberry,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",BROWNBERRY,Bread & Bakery,False,BREAD_AND_BAKERY,5fb82f4bbe37ce522e165ce7,511111417828,Cogs,5fb6b608be37ce522e165cb9
test brand @1601644363663,"{'$ref': 'Cogs', '$id': {'$oid': '5f77274bbe37ce6b592e90b9'}}",TEST BRANDCODE @1601644363664,Baking,,BAKING,5f77274bbe37ce6b592e90ba,511111216704,Cogs,5f77274bbe37ce6b592e90b9
Oui™ by Yoplait®,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",OUI BY YOPLAIT,Dairy,,,5daf3eed1dda2c3e1416ae94,511111205944,Cogs,5332f5f3e4b03c9a25efd0ae
Cerveza Aguila,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",CERVEZA AGUILA,Beer Wine Spirits,,,5a5d144ee4b0db471c2d041d,511111500452,Cogs,5332f709e4b03c9a25efd0f1
test brand @1598716507601,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",TEST BRANDCODE @1598716507602,Baking,,BAKING,5f4a7a5dbe37ce2d95e65ca0,511111616252,Cogs,5f4a7a5bbe37ce2d95e65c9f
Budweiser,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,5332f7a7e4b03c9a25efd133,511111903574,Cpgs,5332f7a7e4b03c9a25efd134
Budweiser Black Crown,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,5332f7b7e4b03c9a25efd144,511111103424,Cpgs,5332f7a7e4b03c9a25efd134
test brand @1600291349297,"{'$ref': 'Cogs', '$id': {'$oid': '5f628214be37ce78e6e2efaa'}}",TEST BRANDCODE @1600291349297,Baking,,BAKING,5f628215be37ce78e6e2efae,511111916673,Cogs,5f628214be37ce78e6e2efaa
Icehouse,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",ICEHOUSE,Beer Wine Spirits,False,,57e5823ce4b0ac389136a312,511111702221,Cogs,5332f709e4b03c9a25efd0f1
FDS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",FDS,Beauty & Personal Care,,,5a021582e4b00efe02b02a56,511111900610,Cogs,53e10d6368abd3c7065097cc
Bolthouse Farms,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",BOLTHOUSE FARMS,Grocery,False,,5a8c2eeee4b0ccf165fac9e2,511111204084,Cogs,5a734034e4b0d58f376be874
Q-TIPS,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",Q-TIPS,Personal Care,False,,5a0218cae4b00efe02b02a59,511111100577,Cogs,5332f5f6e4b03c9a25efd0b4
Quaker Granola,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Breakfast & Cereal,False,,58861c7f4e8d0d20bc42c4fa,511111701293,Cogs,5332f5fbe4b03c9a25efd0ba
Hoffman's,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",HOFFMAN'S,Dairy,False,,588ba198e4b02187f85cdae0,511111001041,Cogs,559c2234e4b06aca36af13c6
Coca-Cola Cherry Zero,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332fa80e4b03c9a25efd231,511111202882,Cpgs,5332f5ebe4b03c9a25efd0a8
Fruit by the Foot™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",BETTY CROCKER FRUIT BY THE FOOT,Snacks,,,5db9f97f1dda2c3e1416aea2,511111606215,Cogs,5332f5f3e4b03c9a25efd0ae
Zumbida,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",ZUMBIDA,Beer Wine Spirits,,,5a5d28f1e4b0db471c2d0432,511111600121,Cogs,5332f709e4b03c9a25efd0f1
test brand @1598296704794,"{'$ref': 'Cogs', '$id': {'$oid': '5f441280be37ce5dbe9b7c7d'}}",TEST BRANDCODE @1598296704794,Baking,,BAKING,5f441280be37ce5dbe9b7c81,511111515807,Cogs,5f441280be37ce5dbe9b7c7d
Cinnamon Toast Crunch,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,,,,5332f79ee4b03c9a25efd131,511111103585,Cpgs,5332f5f3e4b03c9a25efd0ae
Quaker Popped Crisps,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Snacks,False,,58861c7f4e8d0d20bc42c4fc,511111001270,Cogs,5332f5fbe4b03c9a25efd0ba
